名称,地址,经纬度,电话,省份,城市,区县
小皇后型色精致沙龙(原前屿店),鼓山镇连福路332号,"119.356298,26.062789",13799971375,福建省,福州市,晋安区
欧卡美发(鹤林路店),岳峰新城二区1号楼103欧卡美发,"119.333857,26.098614",13055422903,福建省,福州市,晋安区
新城美发,岳峰新城三区四号楼104,"119.333025,26.098175",17850047795,福建省,福州市,晋安区
雨果造型·Hugo Hair 烫染(王庄店),世欧王庄公主塔24楼2406,"119.326126,26.071667",13559110813,福建省,福州市,晋安区
福州市晋安区圣罗兰染烫专门店(茶会路店),茶会路765号龙湖·天璞S1栋商铺(五里亭地铁站B口步行220米),"119.337939,26.075499",13275012178,福建省,福州市,晋安区
红梅发艺(名桂佳园店),名桂佳园东1门旁,"119.327882,26.114143",15960099781,福建省,福州市,晋安区
MOCCI慕紫·烫发·染发(东泰禾店),竹屿路与洋头尾路交叉口西240米,"119.335275,26.091375",[],福建省,福州市,晋安区
V时尚造型(福日新城店),新店镇南平东路福日新城2号18店,"119.300062,26.125184",17683194946,福建省,福州市,晋安区
哈发族美业,讲堂路132号,"119.325525,26.071125",13959129921,福建省,福州市,晋安区
木·慕hairsalong(三木都市田园店),三木·都市田园南2门旁,"119.347421,26.063746",15205003305,福建省,福州市,晋安区
A8造型(乐福苑店),岳峰镇长乐北路111-6号,"119.326889,26.083596",15959088336,福建省,福州市,晋安区
ZYZhairsalon(东二环泰禾广场店),竹屿路6号泰禾广场西区,"119.335375,26.090925",[],福建省,福州市,晋安区
大众理发店(桂香街店),桂梅小区3号楼4号铺,"119.320888,26.087120",13860666723,福建省,福州市,晋安区
闽先生快剪,福新中路151号,"119.330935,26.081203",[],福建省,福州市,晋安区
九玥美业,鼓山镇秀坂路世茂璀璨天城九栋108,"119.341026,26.069236",13799999385,福建省,福州市,晋安区
ONLY欧尼造型(南平东路店),福飞北路175号蓝海大厦,"119.301675,26.130775",[],福建省,福州市,晋安区
唯美形象设计(晋安支路店),金鸡山路9号唯美形象设计,"119.316795,26.093331",18350058827,福建省,福州市,晋安区
格莱美造型(实达温泉花园店),香槟路16号(斗门地铁站A东北口步行250米),"119.313234,26.105582",15959049976,福建省,福州市,晋安区
顶尚快剪10元,环北一村北门旁,"119.310219,26.111236",18905019476,福建省,福州市,晋安区
匠心造型形象沙龙(琴亭湖畔店),南平东路123号琴亭湖畔,"119.307495,26.127419",[],福建省,福州市,晋安区
惠玲美发店(正荣府B区店),桂山路正荣府b2-110,"119.329653,26.115957",15960197500,福建省,福州市,晋安区
DK潮牌烫发染发(中天翡翠城店),秀峰路153号中天翡翠城,"119.315125,26.127975",[],福建省,福州市,晋安区
理享·烫发·染发,连福路57号,"119.348362,26.063434",18559876921,福建省,福州市,晋安区
风彩造型(岳峰路店),岳前路75号岳峰小区,"119.330712,26.084333",0591-87170585,福建省,福州市,晋安区
SWARK M+r烫发·染发·发型·设计工作室(世欧店),王庄街道晋连路88号世欧广场公主塔916室,"119.326226,26.071704",13323672538,福建省,福州市,晋安区
阿航美发(钱隆世家商业街店),招贤路95号,"119.351690,26.067927",13075822095,福建省,福州市,晋安区
正荣府鑫美姿造型,桂山路正荣府100号S3-204,"119.329713,26.115042",15980258755;15980658958,福建省,福州市,晋安区
指格专业男士发型沙龙(东二环泰禾广场店),竹屿路6号泰禾广场西区F1层,"119.336608,26.090822",13960798873,福建省,福州市,晋安区
JACK SALON发型工作室,秀山路110号,"119.304909,26.131413",15060063908,福建省,福州市,晋安区
喜理(王庄店),晋安南路40-12号,"119.322856,26.073527",15280088210,福建省,福州市,晋安区
伊梵造型,鼓山镇招贤路8号盛天现代城1号楼13店面伊梵造型,"119.352247,26.071312",13599040608,福建省,福州市,晋安区
1994发型工作室(福晟钱隆大第店),福马路钱隆大第9号楼30层3006,"119.324783,26.076084",18960791128,福建省,福州市,晋安区
剪剪吧理发店,东山新苑一区南门西北230米,"119.365282,26.093772",18105031678,福建省,福州市,晋安区
浪迪造型(紫光公寓砌池店),晋安南路8号紫光公寓2号楼8-4,"119.322659,26.075168",13860609065,福建省,福州市,晋安区
晓晓美发室,鼓山镇福兴茶会小区17座店面107号,"119.338214,26.079951",13348233386,福建省,福州市,晋安区
舒罗兰(金晖新村店),鼓山镇连江北路589号金晖新33座A2,"119.336900,26.077655",0591-83635887,福建省,福州市,晋安区
沐野·造型美甲工作室(五四in象店),新店镇坂中路6号五四in象1期1号楼10层1029室,"119.326125,26.139925",15880021745,福建省,福州市,晋安区
净颜莉雅新颜美容工作室,岳峰镇横屿路17号东二环泰禾城市广场(一期)7号楼9层923,"119.336288,26.092646",13559100580;18950240352,福建省,福州市,晋安区
美琪丝工作室(井店路店),新店镇五四北路君临香格里b区6号楼12号店,"119.330524,26.141462",18059763169;18659427967,福建省,福州市,晋安区
思月美甲工作室,东二环泰禾广场5号楼1523室,"119.334938,26.092740",[],福建省,福州市,晋安区
知遇美容美甲工作室(公主塔写字楼店),王庄街公主塔309,"119.326042,26.071694",19525910637,福建省,福州市,晋安区
在左美妆·美学工作室,东泰禾soho,"119.342175,26.090125",[],福建省,福州市,晋安区
巴黎之星美发沙龙,福洋路蓝光星珀S6-107门店铺,"119.355567,26.089819",[],福建省,福州市,晋安区
玉之都美容美发形象设计(康城二期店),新店镇秀山路198号源达小区2号楼01号,"119.308551,26.133566",15059474592,福建省,福州市,晋安区
理享,湖目鱼山路3号院16栋11号店面,"119.350955,26.080763",15959091103,福建省,福州市,晋安区
品尚造型(兴屿路店),鼓山镇兴屿路汇城雅园8号楼08号店,"119.355015,26.076594",18752893167,福建省,福州市,晋安区
煜见美发沙龙,茶园街道斗门红星小区26-22号,"119.320718,26.107422",18950585989,福建省,福州市,晋安区
纤百度形象设计(满洋路店),新店镇满洋路37号家天下二期f组团1号楼1层12店面,"119.325474,26.142910",18960870305,福建省,福州市,晋安区
风暴发艺(双坂巷),王庄荷园南门西50米,"119.331639,26.069199",13799418318,福建省,福州市,晋安区
快剪茶会店,后浦路236-5,"119.341400,26.081190",17581701669,福建省,福州市,晋安区
快剪10元,西园9号楼-3店铺,"119.323689,26.120646",17326553105,福建省,福州市,晋安区
顺爱发式(福马路店),福马路大名城6座5号店面大名城公交车站后面,"119.328525,26.076425",13799989819,福建省,福州市,晋安区
雪梅理发店,鼓山镇浦墘路19号兴元星辰,"119.358770,26.069060",13960781778,福建省,福州市,晋安区
忘不了造型(瑞城花园店),长乐北路83号瑞城花园,"119.327328,26.087155",15060437159,福建省,福州市,晋安区
慕野美容美发(奇山新苑店),西园路26号奇山新苑2号楼慕野美容美发,"119.325035,26.124763",13175637710,福建省,福州市,晋安区
新艺造型设计,新城卓越公馆7号楼288号沿街,"119.308795,26.137932",18150789535,福建省,福州市,晋安区
慕丝私人定制(实达温泉花园店),茶园路8-18号(斗门地铁站B西北口步行220米),"119.312102,26.105259",13799365909,福建省,福州市,晋安区
琳娜烫染潮店,塔头路328号顺意园(三角池地铁站B口步行250米),"119.323322,26.090147",19859103582,福建省,福州市,晋安区
艺秀美发沙龙(福光南路店),福光南路康居康园6-06店,"119.358928,26.067462",13075876688,福建省,福州市,晋安区
艳丽美发,华林路366号彩虹铺景A座架空层02店面,"119.316141,26.106022",13696844705,福建省,福州市,晋安区
艺发造型(紫阳新园店),岳峰南路38-1号紫阳新园4座,"119.330126,26.079817",18033910591,福建省,福州市,晋安区
丝沐美发(果岭生活A区店),果岭生活A区2座,"119.314594,26.130197",13023889686,福建省,福州市,晋安区
云燕美发店,北二环中路与香槟北路交叉口北50米,"119.313812,26.109572",18250341823,福建省,福州市,晋安区
诗恩造型,连洋西路中海金玺07商业诗恩造型,"119.341980,26.070679",17706981694,福建省,福州市,晋安区
奈美造型美发店,大东海晋棠郡s3-5商业,"119.350425,26.076975",18759393008,福建省,福州市,晋安区
美约形象设计(世欧王庄十区店),象兴路32-8,"119.324691,26.066347",18250496248,福建省,福州市,晋安区
发艺造型(福州晋安区),连江北路589号金晖新村28栋16号店,"119.337281,26.077775",0591-83926931,福建省,福州市,晋安区
瑞美美业(茶会店),官前路30号福兴茶会小区,"119.341515,26.080759",13696861759,福建省,福州市,晋安区
岳峰珍珍美发(九龙城店),岳峰镇三八路6号龙事达华温泉花园二区2号楼1层店面,"119.326336,26.094403",15392016853;18259189979,福建省,福州市,晋安区
姚剪阿彬造型(融侨东区C区店),连洋西路108号09店面,"119.342085,26.068844",13665025789,福建省,福州市,晋安区
鑫艺美发(东方水都店),鼓山镇远洋路508号东方水都4座,"119.352445,26.062658",18060689159,福建省,福州市,晋安区
欧简美发造型工作室(罗马假日花园店),茶园街道晋安北路6号罗马假日花园1楼,"119.313437,26.102515",13055776609,福建省,福州市,晋安区
聚美理发店,融侨悦城5号楼102店面,"119.338352,26.095979",15060088216,福建省,福州市,晋安区
吉米造型(山北路店),新店镇山北路381号,"119.340046,26.136158",15880154208,福建省,福州市,晋安区
啊进美发工作室,桂山路名桂佳园外侧9号楼32号店面,"119.328149,26.114032",13859024197,福建省,福州市,晋安区
尚剪造型(王庄店),岳峰南路38-1号紫阳新园,"119.329786,26.079773",15080498802,福建省,福州市,晋安区
舒心美发店,沁园支路桂山公寓北(福铁桂山新村西南),"119.328861,26.112636",13559162671,福建省,福州市,晋安区
ABC造型旗舰店,福新中路90号新华商场1层144号,"119.325613,26.081819",[],福建省,福州市,晋安区
立型男士国潮理发馆(公主塔店),王庄街道平安银行(福州王庄支行)世欧王庄公主塔6楼612,"119.326122,26.071574",[],福建省,福州市,晋安区
朱先生男士理发馆(汽运宿舍店),鼓山镇官前路9号2号店,"119.338401,26.079644",[],福建省,福州市,晋安区
私人订制男士美发馆,讲堂路183号世欧广场王子塔F6层,"119.326370,26.068934",[],福建省,福州市,晋安区
LY男士剪吧,三八路与岳峰路交叉口东40米,"119.331412,26.082690",[],福建省,福州市,晋安区
彩虹美容美发,华林路彩虹铺景B座后面,"119.316129,26.106307",[],福建省,福州市,晋安区
茉莉hairsalon(公主塔店),讲堂路183号王子塔6楼610室,"119.326375,26.068925",[],福建省,福州市,晋安区
新星美发屋(铁六小区店),铁六小区东南门东北100米,"119.325357,26.108698",13774508835,福建省,福州市,晋安区
AD造型(福晟·钱隆首府店),福马路159号福晟·钱隆首府,"119.327325,26.074875",[],福建省,福州市,晋安区
DK潮牌造型连锁,站前路98号盛景新村,"119.324075,26.109975",[],福建省,福州市,晋安区
优剪,桂山路与境下路交叉口东南20米,"119.329125,26.113675",[],福建省,福州市,晋安区
Coco造型(横屿鳝溪佳园店),化工路横屿鳝溪佳园8号楼104,"119.362426,26.090947",[],福建省,福州市,晋安区
沐颜·匠人发型设计,星旺路尚城建筑52号,"119.457846,25.989577",0591-83688339,福建省,福州市,马尾区
SO HAIR(名城中心店),马尾镇儒江西路名城中心7号门,"119.398840,26.018115",18506076489,福建省,福州市,马尾区
米崎造型(马尾正荣财富中心店),正荣财富中心商场一楼米崎造型,"119.459414,25.993482",13365044154,福建省,福州市,马尾区
星秀美发,马尾街道江滨大道68号名城港湾二区85号-87号连接体一层21店面,"119.393851,26.019855",15880025152,福建省,福州市,马尾区
壹佳美发儒江分店,儒江东路97号,"119.417799,26.016569",17689343439,福建省,福州市,马尾区
发之轩(马尾店),罗星路49-51号,"119.457616,25.989542",15959005263,福建省,福州市,马尾区
京美(名城中心店),马尾镇东方名城名城中心永辉超市旁(1F-150店),"119.398466,26.017603",[],福建省,福州市,马尾区
壹佳美发(东方名城尚郡店),魁岐路68-30号,"119.393332,26.023389",17689343439,福建省,福州市,马尾区
星期八美发(银河湾店),银河湾大门口右侧二楼,"119.422625,26.014625",[],福建省,福州市,马尾区
丽都时尚造型(西提丽府店),罗星街道君竹路47号西提丽府,"119.457585,25.989559",[],福建省,福州市,马尾区
星期八美甲美发正荣店,正荣财富中心1层30商铺,"119.459799,25.992907",18650733525,福建省,福州市,马尾区
80时尚(名郡店),名郡西南2门西北130米,"119.415772,26.018017",13075900570,福建省,福州市,马尾区
神马造型(正荣御品中央店),建星路168号,"119.460514,25.992438",17605914591;17605917615,福建省,福州市,马尾区
巷子理美发工作室,葆桢路111-57号,"119.407442,26.022533",13774608127,福建省,福州市,马尾区
壹佳美发(紫金轩店),儒江西路61-29,"119.404657,26.018765",13950311923,福建省,福州市,马尾区
巨星美发专家(君竹路店),君竹路178-2号,"119.459291,25.996210",18559102385,福建省,福州市,马尾区
TH美发(儒江店),马尾镇儒江东路62号名城港湾三区20号楼1层46店面,"119.420476,26.015756",13225018958;15260171877,福建省,福州市,马尾区
漂亮宝贝美容美发(建星路店),罗星街道罗建路108号,"119.459374,25.987072",13960769141,福建省,福州市,马尾区
星期八康雅旗舰店,儒江东路62号名城港湾三区23号1楼一层34店面,"119.421893,26.013118",[],福建省,福州市,马尾区
型匠造型沙龙(罗建路店),罗建路5号安顺楼F1层,"119.457176,25.988057",13514074144;18559876458,福建省,福州市,马尾区
至尊美发(福州马尾区),罗新西路68号阳光花都二号楼1层02店面,"119.462670,25.990484",18040667740,福建省,福州市,马尾区
港派时尚发型工作室(凯隆·橙仕公馆2栋店),马尾镇东方名城永辉超市旁,"119.399362,26.021284",15880493893,福建省,福州市,马尾区
