名称,地址,经纬度,电话,省份,城市,区县
港湾发型工作室,西四条路新立一道街163号,"129.611123,44.572429",18182836161,黑龙江省,牡丹江市,西安区
楷模造型·接发·烫染(新玛特店),西一条路长安街路口203号,"129.617225,44.578575",0453-6264666;18246316556,黑龙江省,牡丹江市,西安区
禾焱·Salon,西三条路长安街与西四条路之间道南140号,"129.609937,44.575800",0453-6195177,黑龙江省,牡丹江市,西安区
梦之意芳香世家美容美发会所,宏大花园西南门南70米,"129.598332,44.577862",[],黑龙江省,牡丹江市,西安区
凯艺造型(解放路店),日照街景福街之间解放路47号,"129.613679,44.586245",[],黑龙江省,牡丹江市,西安区
伊丽莎白造型,西牡丹街与邮政路交叉口西北20米,"129.614975,44.578875",[],黑龙江省,牡丹江市,西安区
剪约造型(七星园二区店),太平路44号,"129.614687,44.584663",[],黑龙江省,牡丹江市,西安区
喜又这是一家理发店,江城美地5区西北门东北230米,"129.595950,44.572858",17164139777,黑龙江省,牡丹江市,西安区
华燕造型,西长安街与西小四条路交叉口东北80米,"129.607825,44.575925",[],黑龙江省,牡丹江市,西安区
卡哇伊烫染造型,牡丹街道牡丹街西四西五之间路南,"129.606818,44.574133",18245300902,黑龙江省,牡丹江市,西安区
西唯造型,江滨大街5号,"129.616265,44.561763",[],黑龙江省,牡丹江市,西安区
舒美造型,玫瑰园小区西北门西70米,"129.594381,44.576402",[],黑龙江省,牡丹江市,西安区
艳艳造型,西小二条路与立新街交叉口西北40米,"129.614930,44.573292",[],黑龙江省,牡丹江市,西安区
发丝缘发艺,华隆2区西北门北50米,"129.598836,44.573917",[],黑龙江省,牡丹江市,西安区
剪色坊发艺(华隆一区店),华隆1区西北门东50米,"129.602161,44.574600",13845375836,黑龙江省,牡丹江市,西安区
指尖舞造型(罗兰斯堡小区店),西四条路东侧新立街与立新街之间,"129.611428,44.572014",15174660516,黑龙江省,牡丹江市,西安区
顺发造型,西四条路与海浪路交叉口东南40米,"129.613431,44.568635",[],黑龙江省,牡丹江市,西安区
阳光美发,邮政路新立街路口国贸北区28号楼1单元,"129.617020,44.574987",[],黑龙江省,牡丹江市,西安区
美格发型工作室(海浪小区3区店),沿江街道海浪路海浪三区五号楼美阁发廊,"129.604627,44.562028",[],黑龙江省,牡丹江市,西安区
我型我秀发艺,海林公路南30米,"129.498784,44.566850",[],黑龙江省,牡丹江市,西安区
赵洋工作室,南小景福街西小太平路183号,"129.614982,44.585200",18645266117,黑龙江省,牡丹江市,西安区
名流发型设计(西二社区店),先锋街道西一条路258号,"129.617266,44.577571",15945331733,黑龙江省,牡丹江市,西安区
高姗造型(平安嘉园小区店),西二条路133号平安嘉园小区,"129.614838,44.579920",[],黑龙江省,牡丹江市,西安区
墨尚纹身工作室,湖北大厦,"129.621087,44.573478",13384632025,黑龙江省,牡丹江市,西安区
M.Nail美甲工作室,万达华府c区南门128号门市,"129.599030,44.567765",17713335944,黑龙江省,牡丹江市,西安区
玖恩国芮皮肤管理工作室,西七条路与西八条路之间道南270号门市,"129.596663,44.578459",15604836777,黑龙江省,牡丹江市,西安区
小美美甲工作室(罗兰新城店),罗兰新城1号楼三单元501室,"129.608206,44.570677",18944602593,黑龙江省,牡丹江市,西安区
水木年华健康管理工作室,西平安街与西九条路交叉口西南40米,"129.593676,44.573883",[],黑龙江省,牡丹江市,西安区
名模发艺(牡丹江海林市),子荣街华联北楼楼下,"129.388251,44.575212",0453-8887567;15734533444,黑龙江省,牡丹江市,海林市
荣华发型设计室(共和小区店),海林镇共和小区东侧,"129.384702,44.572244",0453-8180222;15946353678,黑龙江省,牡丹江市,海林市
她他造型机构(幸福二区店),和平街59号幸福小区二区,"129.392056,44.572812",15945710998,黑龙江省,牡丹江市,海林市
鬼剪旗舰店,幸福路馨怡嘉园2号楼对面,"129.393453,44.576888",15245373899,黑龙江省,牡丹江市,海林市
名街专业剪烫染,新海路与和平街交叉口西南80米,"129.386511,44.572866",13199391228;13766648452,黑龙江省,牡丹江市,海林市
小雨点美发会所,海林镇胜利街第一小学楼下门市,"129.383495,44.571394",13763613595,黑龙江省,牡丹江市,海林市
韩社造型设计室(幸福三区店),幸福小区三区西北门旁,"129.391909,44.571532",[],黑龙江省,牡丹江市,海林市
倾城时尚造型(俊景园店),俊景园3号楼32号门市,"129.388646,44.577132",13045315118,黑龙江省,牡丹江市,海林市
宏宇发型设计,朝阳街与河西路交叉口西90米路北,"129.393241,44.576058",17790653500,黑龙江省,牡丹江市,海林市
顶尚美发(牡丹江海林市),新华街与林海路交叉口南120米,"129.392817,44.579487",15214537787,黑龙江省,牡丹江市,海林市
鑫丽美发工作室,海林镇和平小区一号楼,"129.384225,44.575525",13214637136,黑龙江省,牡丹江市,海林市
小也发艺(奋斗路店),海林市人民银行家属楼17426号楼6门市,"129.386487,44.576078",18945327582,黑龙江省,牡丹江市,海林市
新美丽美发(丽海花园店),海林鑫源服装有限公司南门旁,"129.397700,44.580885",[],黑龙江省,牡丹江市,海林市
琳娜专业烫染(丽海花园店),海烟路468号丽海花园,"129.398874,44.580915",[],黑龙江省,牡丹江市,海林市
8AM美发沙龙,海林镇幸福路规划3号楼,"129.392617,44.572835",[],黑龙江省,牡丹江市,海林市
程超造型(馨怡嘉园店),馨怡家园5号楼门市,"129.393835,44.576707",[],黑龙江省,牡丹江市,海林市
梦柏BO造型,馨怡家园12号楼4门市,"129.393603,44.577588",18645361466,黑龙江省,牡丹江市,海林市
海林市巅峰之秀日韩造型室(幸福小区二区店),幸福二区东门10号门市,"129.392228,44.572729",15331937809,黑龙江省,牡丹江市,海林市
蒙妮坦时尚发型设计,工程公司10号楼,"129.391721,44.580778",13634530433,黑龙江省,牡丹江市,海林市
超群发艺(幸福小区一区店),幸福路与和平街交叉口东南角,"129.391813,44.571975",13946371077,黑龙江省,牡丹江市,海林市
尚艺造型(新华街店),新华街58号金恒小区北门,"129.398488,44.580426",18604539722,黑龙江省,牡丹江市,海林市
锦义缘发艺(鑫林小区店),鑫林小区西门旁,"129.388512,44.583494",[],黑龙江省,牡丹江市,海林市
尚北造型(公园小区店),公园小区西门南220米,"129.399769,44.573979",13206885568,黑龙江省,牡丹江市,海林市
冰涵精剪坊(丽海花园店),海烟路468号丽海花园,"129.397361,44.581691",13946330997,黑龙江省,牡丹江市,海林市
新感觉造型(和平小区南区店),奋斗路96号,"129.385762,44.574242",15945717399,黑龙江省,牡丹江市,海林市
晓英美容美发工作室,友谊路与学子街交叉口北100米,"129.687991,44.762173",13514540888,黑龙江省,牡丹江市,海林市
小不点美发(牡丹江海林市),和平小区北区,"129.384617,44.578391",[],黑龙江省,牡丹江市,海林市
杨达发艺,柴河林业局平安三区8号楼,"129.687682,44.758720",0453-7548772;13136877898,黑龙江省,牡丹江市,海林市
名城·造型(龙城国际花园店),龙城国际花园东门北90米,"129.385252,44.588626",[],黑龙江省,牡丹江市,海林市
引领风潮专业发型设计烫染店,镇政府楼下,"129.384586,44.581009",[],黑龙江省,牡丹江市,海林市
齐园精剪室(九鼎锦绣城店),九鼎锦绣城A区东门南130米,"129.388375,44.585404",[],黑龙江省,牡丹江市,海林市
鑫鑫美发(林苑小区店),林苑社区东门旁,"129.387998,44.581737",[],黑龙江省,牡丹江市,海林市
大天姿专业美发设计,海林林业局新华街林苑三区18号楼2门市,"129.389035,44.580889",[],黑龙江省,牡丹江市,海林市
伊人族时尚烫染,封闭市场西门馨怡家园1号楼122号门市,"129.393615,44.575248",[],黑龙江省,牡丹江市,海林市
容丝发廊(平安小区三区店),希望路与安平街交叉口北60米,"129.688406,44.758104",[],黑龙江省,牡丹江市,海林市
美梦丝发屋,佛山路雨菲蔬菜水果干调对面,"129.072861,44.814320",18745304792,黑龙江省,牡丹江市,海林市
花城美容美发,海林镇胜利街第一小学北门市,"129.384786,44.570990",13945393865,黑龙江省,牡丹江市,海林市
美王发艺,新华街与海烟路交叉口东180米,"129.403003,44.580309",[],黑龙江省,牡丹江市,海林市
维斯发型设计(方兴小区店),奋斗路与雪原街交叉口南100米,"129.384904,44.571663",13946303848,黑龙江省,牡丹江市,海林市
卉美格时尚烫染(白头山三区店),白头山小区三区1-3号楼东北门旁,"129.378742,44.577002",[],黑龙江省,牡丹江市,海林市
领尖造型美食一条街店,休闲广场小区136门市,"129.386325,44.575875",13684533338,黑龙江省,牡丹江市,海林市
婷婷发型设计,友谊路步行街,"129.688307,44.765063",13634539773,黑龙江省,牡丹江市,海林市
丝丝柔发艺,学府美地小区北2门西100米,"129.381382,44.579600",[],黑龙江省,牡丹江市,海林市
未来美发工作室,幸福二区和平街,"129.391819,44.572403",15764638372,黑龙江省,牡丹江市,海林市
明阳发艺(青岛花园步行街店),和平街93正北方向50米青岛花园2期,"129.387449,44.574187",15545037034;18304538585,黑龙江省,牡丹江市,海林市
冰秀发型设计,子荣街28号,"129.397740,44.572971",15946356300,黑龙江省,牡丹江市,海林市
得艺旺型造型工作室,新华街236号牡林公司十号楼4门市,"129.391150,44.580906",13684642224,黑龙江省,牡丹江市,海林市
红蜻蜓发艺(锦绣嘉园店),锦绣嘉园东门南60米,"129.377256,44.571964",[],黑龙江省,牡丹江市,海林市
发尖烫染店,林苑小区南门旁,"129.387307,44.581309",[],黑龙江省,牡丹江市,海林市
美丝特美发,柴河镇南市场繁荣街,"129.686767,44.749188",18204631892,黑龙江省,牡丹江市,海林市
时尚前沿专业烫染名店(华泰购物广场店),华泰购物广场,"129.386231,44.571021",[],黑龙江省,牡丹江市,海林市
美婷造型,青岛花园二期10号楼中心区31委1层03室,"129.389095,44.574055",15245375331,黑龙江省,牡丹江市,海林市
剪爱专业美发工作室,柴河林业局平安一区,"129.687238,44.759293",15946319072;18249301393,黑龙江省,牡丹江市,海林市
印象发型工作室(林业机关小区店),海林市机关小区4号楼461号门市,"129.385154,44.579506",15561959205,黑龙江省,牡丹江市,海林市
潮艺发型工作室,海林林业局黑龙江省海林市林苑二区19号楼,"129.387311,44.580920",[],黑龙江省,牡丹江市,海林市
中意美发,海林镇新海村家属楼,"129.386567,44.573004",0453-7227013,黑龙江省,牡丹江市,海林市
小强发艺(馨怡嘉园店),馨怡嘉园西南门北70米,"129.393825,44.576590",15764639917,黑龙江省,牡丹江市,海林市
茗源造型(尚品家园店),[],"129.399537,44.577095",[],黑龙江省,牡丹江市,海林市
东尼美发会所(和兴瀚城店),海林镇和兴瀚城13号楼10号门市,"129.400571,44.577584",18204634528,黑龙江省,牡丹江市,海林市
千艺美发(锦绣家园小区店),大海林林业局锦绣家园14号楼,"128.927868,44.468716",13614636386,黑龙江省,牡丹江市,海林市
幻美时尚烫染,富裕路与和平街交叉路口,"129.388158,44.573132",18324530120,黑龙江省,牡丹江市,海林市
影星发型设计室(俊景园店),俊景园东侧门市,"129.389178,44.577391",18745307577,黑龙江省,牡丹江市,海林市
丽都美容美发沙龙(友谊路步行街店),友谊路步行街,"129.689596,44.768324",13845379720,黑龙江省,牡丹江市,海林市
名师形象设计,和平街幸福一区60号,"129.390837,44.572341",13946303332,黑龙江省,牡丹江市,海林市
亮点专业烫染(休闲家园店),海林市休闲家园3号楼1单元,"129.387642,44.576094",18245366825,黑龙江省,牡丹江市,海林市
玉环发廊(友谊路步行街店),柴河林业局平安三区15号楼,"129.686889,44.757323",18245364068,黑龙江省,牡丹江市,海林市
鑫丽时美发造型店,长汀镇大海林局和谐家园13号楼4门市,"128.922268,44.473770",13089857865,黑龙江省,牡丹江市,海林市
深港专业美发美甲纹绣,公园小区6号楼1门市,"129.400217,44.574650",0453-7223006,黑龙江省,牡丹江市,海林市
沙宣专业烫染,新海路197号,"129.388096,44.575664",[],黑龙江省,牡丹江市,海林市
新意发艺,佛山路与河堤路交叉口南40米,"129.072125,44.814455",13206871665,黑龙江省,牡丹江市,海林市
盈盈发艺,林兴路与繁荣街交叉口东南340米,"129.685078,44.746896",18045338870,黑龙江省,牡丹江市,海林市
鑫美理烫发店,新海村家属楼楼下,"129.386493,44.572822",[],黑龙江省,牡丹江市,海林市
头发乱了烫染店(胜利街店),胜利街173号,"129.381271,44.572183",[],黑龙江省,牡丹江市,海林市
铭匠发艺(公园小区店),公园小区北区南门旁,"129.400733,44.574664",[],黑龙江省,牡丹江市,海林市
百乐发艺(丽海花园店),丽海花园东1门南330米,"129.400293,44.581524",[],黑龙江省,牡丹江市,海林市
喜林国际发型设计研讨机构,子荣街与新海路交叉口东南80米,"129.388357,44.574648",13359685050,黑龙江省,牡丹江市,海林市
青青发艺(幸福小区一区店),幸福小区一区西北门旁,"129.390469,44.571582",[],黑龙江省,牡丹江市,海林市
漫品美发,三道河子镇迎宾路,"129.778128,45.304318",[],黑龙江省,牡丹江市,海林市
美约造型店,幸福小区三区西北门北200米,"129.392131,44.572903",13504600011,黑龙江省,牡丹江市,海林市
思田造型,和平小区北门思田造型,"129.383870,44.575749",15636390625,黑龙江省,牡丹江市,海林市
禾川形象,新华街89号,"129.399175,44.580775",18645358616,黑龙江省,牡丹江市,海林市
八佰伴美发形象设计(朝阳街店),海林镇银河小区楼下门市,"129.392918,44.576108",[],黑龙江省,牡丹江市,海林市
